k,context,entropy,class_mass,condition
2,bothered to,9.003704071044922,0.07192414712335449,becoming_michelle
3,even bothered to,8.273246765136719,0.32803123688790947,becoming_michelle
4,I’d even bothered to,7.261635780334473,0.46081874163792236,becoming_michelle
6,or whether I’d even bothered to,7.734347343444824,0.41634280812286306,becoming_michelle
8,that day or whether I’d even bothered to,7.787778377532959,0.4076687631823006,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,dutifully to,9.686115264892578,0.1334605438823928,becoming_michelle
3,returning dutifully to,8.895630836486816,0.08103983821638394,becoming_michelle
4,"existence, returning dutifully to",7.36530876159668,0.01774297412703163,becoming_michelle
6,"my junior-associate existence, returning dutifully to",7.5445451736450195,0.05315457480173791,becoming_michelle
8,"back into my junior-associate existence, returning dutifully to",7.285452842712402,0.07612683056504466,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,back to,10.462959289550781,0.07999820234545041,becoming_michelle
3,way back to,9.334893226623535,0.01786651337897638,becoming_michelle
4,the way back to,8.755861282348633,0.003979842927947175,becoming_michelle
6,tracked all the way back to,9.17848014831543,0.0017910506503540091,becoming_michelle
8,one that tracked all the way back to,8.173802375793457,0.00023593706282554194,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,wanted to,8.028780937194824,0.5145796222495846,becoming_michelle
3,also wanted to,8.182568550109863,0.485925566215883,becoming_michelle
4,We also wanted to,7.3791704177856445,0.5159970951499417,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,tended to,8.429274559020996,0.41639533315901645,becoming_michelle
3,people tended to,7.1823272705078125,0.4922030211018864,becoming_michelle
4,response people tended to,6.564140796661377,0.5389324544084957,becoming_michelle
6,by the response people tended to,6.792819023132324,0.519921478258766,becoming_michelle
8,was spawned by the response people tended to,5.3261518478393555,0.7091428060575709,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,wanted to,8.028780937194824,0.5145796222495846,becoming_michelle
3,I wanted to,7.261646270751953,0.6119152731844224,becoming_michelle
4,thing I wanted to,6.33775520324707,0.6444348352051747,becoming_michelle
6,the last thing I wanted to,2.3622214794158936,0.9038970655560661,becoming_michelle
8,chatter was the last thing I wanted to,4.417062759399414,0.8156183665896606,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,service to,10.262621879577637,0.15879793505882844,becoming_michelle
3,loyal service to,7.127282619476318,0.02171642151006381,becoming_michelle
4,because loyal service to,6.335081100463867,0.002249912802653853,becoming_michelle
6,in part because loyal service to,5.950500011444092,0.001036186975397868,becoming_michelle
8,"for years, in part because loyal service to",6.047348499298096,0.0005619353469228372,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,was to,8.13720989227295,0.46113929743296467,becoming_michelle
3,This was to,7.77942419052124,0.4164915271103382,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,going to,9.507628440856934,0.2945362215905334,becoming_michelle
3,you’re going to,8.236043930053711,0.49497724955290323,becoming_michelle
4,“If you’re going to,8.93128776550293,0.4039657966714003,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,belonging to,9.280912399291992,0.00899223722080933,becoming_michelle
3,apartment belonging to,8.232559204101562,0.00020314197172410786,becoming_michelle
4,borrowed apartment belonging to,8.639052391052246,0.00015440964489243925,becoming_michelle
6,in a borrowed apartment belonging to,7.051148891448975,0.00019309552590129897,becoming_michelle
8,we stayed in a borrowed apartment belonging to,6.95361852645874,0.0002492474304744974,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,came to,9.452531814575195,0.08254929742543027,becoming_michelle
3,he came to,8.602665901184082,0.17307045941561228,becoming_michelle
4,when he came to,8.803003311157227,0.13809183648845647,becoming_michelle
6,pickup games when he came to,9.006694793701172,0.04264282802614616,becoming_michelle
8,"earlier, joining pickup games when he came to",9.006061553955078,0.032013202224334236,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,tried to,8.906847953796387,0.34192338889988605,becoming_michelle
3,I tried to,8.60469913482666,0.3759757950610947,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,speaking to,8.630645751953125,0.008242128395067994,becoming_michelle
3,"finally, speaking to",9.048076629638672,0.0008854194384184666,becoming_michelle
4,"here, finally, speaking to",9.019346237182617,0.00094339664792642,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,seem to,10.580755233764648,0.1929991133220028,becoming_michelle
3,couldn’t seem to,7.007288932800293,0.5326790325852926,becoming_michelle
4,we couldn’t seem to,7.345834732055664,0.45608324520435417,becoming_michelle
6,"we tried, we couldn’t seem to",6.120751857757568,0.5990315329108853,becoming_michelle
8,"how hard we tried, we couldn’t seem to",6.720097064971924,0.5204399844224099,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,elected to,8.82023811340332,0.21241349015326705,becoming_michelle
3,was elected to,5.676768779754639,0.04762391954136547,becoming_michelle
4,Barack was elected to,5.084409713745117,0.04085596446748241,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,need to,8.330086708068848,0.480823735735612,becoming_michelle
3,would need to,7.850728988647461,0.4847686478024116,becoming_michelle
4,I would need to,8.12812614440918,0.47147407074226066,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,invitation to,10.333734512329102,0.12055176412104629,becoming_michelle
3,an invitation to,9.12878131866455,0.14750543580885278,becoming_michelle
4,was an invitation to,9.677956581115723,0.18845976718876045,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,have to,7.693484306335449,0.5125033228687244,becoming_michelle
3,always have to,8.397265434265137,0.38909819825494196,becoming_michelle
4,we’d always have to,8.055846214294434,0.43668092945881654,becoming_michelle
6,a thing we’d always have to,5.746198654174805,0.5277427061264461,becoming_michelle
8,It was a thing we’d always have to,5.542479991912842,0.47209951516924775,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,went to,9.33336353302002,0.12462018644873751,becoming_michelle
3,I went to,7.981722831726074,0.1223936543246964,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,talk to,8.899880409240723,0.008553328974812757,becoming_michelle
3,would talk to,6.644340991973877,0.0005963711628282908,becoming_michelle
4,and would talk to,6.783261775970459,0.0008279612484329846,becoming_michelle
6,IVF literature and would talk to,7.570996284484863,0.0007683063304284588,becoming_michelle
8,all the IVF literature and would talk to,6.896003246307373,0.0006604112168133724,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,it to,10.504074096679688,0.21328070812887745,becoming_michelle
3,resold it to,9.369791030883789,0.16582482447847724,becoming_michelle
4,had resold it to,8.968265533447266,0.010085076719406061,becoming_michelle
6,his agent had resold it to,8.16504192352295,0.005860658042365685,becoming_michelle
8,"of months, his agent had resold it to",7.984617233276367,0.008485149584885221,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,much to,8.158526420593262,0.2360898369224742,becoming_michelle
3,done much to,9.050172805786133,0.24580875920219114,becoming_michelle
4,really done much to,8.081932067871094,0.34660305616853293,becoming_michelle
6,we hadn’t really done much to,7.933526039123535,0.35321971018856857,becoming_michelle
8,as if we hadn’t really done much to,8.53892707824707,0.2858069411595352,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,her to,10.361010551452637,0.21018188078596722,becoming_michelle
3,following her to,7.592158794403076,0.0712834037549328,becoming_michelle
4,guns following her to,9.263114929199219,0.07053207318676868,becoming_michelle
6,men with guns following her to,8.119671821594238,0.04428115772316232,becoming_michelle
8,she’d have men with guns following her to,8.622882843017578,0.09739111734961625,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,according to,9.685174942016602,0.0016906626769923605,becoming_michelle
3,"fact, according to",8.818025588989258,0.001720605418086052,becoming_michelle
4,"in fact, according to",8.331287384033203,0.0014033692859811708,becoming_michelle
6,"million worldwide, in fact, according to",7.835506916046143,0.001237425945873838,becoming_michelle
8,"than 98 million worldwide, in fact, according to",7.40824556350708,0.0012075333652319387,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,out to,10.812771797180176,0.15132824711326975,becoming_michelle
3,reached out to,9.219767570495605,0.03846903739759,becoming_michelle
4,"meanwhile, reached out to",9.565450668334961,0.0175861232492025,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,trying to,8.693740844726562,0.3652501346805366,becoming_michelle
3,now trying to,8.6478910446167,0.33549602785205934,becoming_michelle
4,was now trying to,8.57695484161377,0.32718029245734215,becoming_michelle
6,shifted: I was now trying to,8.241808891296387,0.3409508883196395,becoming_michelle
8,axis had shifted: I was now trying to,8.630613327026367,0.31211390244425274,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,trying to,8.693740844726562,0.3652501346805366,becoming_michelle
3,"fence, trying to",8.952428817749023,0.26515616037067957,becoming_michelle
4,"iron fence, trying to",8.692691802978516,0.25037656926724594,becoming_michelle
6,"through the iron fence, trying to",8.37533950805664,0.31306922757357825,becoming_michelle
8,"and peering through the iron fence, trying to",7.491933345794678,0.41417933300544973,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,dispatched to,10.093523025512695,0.03994210282689892,becoming_michelle
3,been dispatched to,9.444400787353516,0.0802162065228913,becoming_michelle
4,having been dispatched to,9.7756986618042,0.06191001799015794,becoming_michelle
6,"Washington, D.C., having been dispatched to",9.168054580688477,0.049720097704266664,becoming_michelle
8,"hotel in Washington, D.C., having been dispatched to",9.050819396972656,0.06876375527644996,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,often to,10.182485580444336,0.19876348126854282,becoming_michelle
3,was often to,8.081289291381836,0.4086497816606425,becoming_michelle
4,it was often to,9.30068588256836,0.2473304452141747,becoming_michelle
6,"a tragedy, it was often to",8.229201316833496,0.1966100212666788,becoming_michelle
8,"wake of a tragedy, it was often to",8.348672866821289,0.2100240159634268,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,come to,9.636194229125977,0.07155712322855834,becoming_michelle
3,had come to,8.47880744934082,0.2381614171899855,becoming_michelle
4,others had come to,8.944291114807129,0.21530732038081624,becoming_michelle
6,Thousands of others had come to,8.606222152709961,0.1533115458805696,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,"want, to",9.027379989624023,0.3783139235820272,becoming_michelle
3,"that want, to",8.05505084991455,0.47697397370939143,becoming_michelle
4,"all that want, to",8.803112030029297,0.42094008132698946,becoming_michelle
6,"name of all that want, to",8.854629516601562,0.4015324497304391,becoming_michelle
8,"in the name of all that want, to",8.567224502563477,0.42730698047671467,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,just to,8.734832763671875,0.3803545073751593,becoming_michelle
3,"arms, just to",6.712806701660156,0.44120684880545014,becoming_michelle
4,"my arms, just to",7.008238792419434,0.5754760466516018,becoming_michelle
6,"and pinwheel my arms, just to",6.978938579559326,0.5934065890869533,becoming_michelle
8,"squat, lunge, and pinwheel my arms, just to",7.245481014251709,0.5523123258244595,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,got to,8.610681533813477,0.4214972155386931,becoming_michelle
3,we got to,7.360039710998535,0.5878281739060185,becoming_michelle
4,"left, we got to",8.403244018554688,0.38206247319612885,becoming_michelle
6,"Once he’d left, we got to",7.91892147064209,0.31012852709318395,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,have to,7.693484306335449,0.5125033228687244,becoming_michelle
3,you have to,8.193089485168457,0.4583081133896485,becoming_michelle
4,"Michelle, you have to",7.1688232421875,0.5346290446614148,becoming_michelle
6,"a liability, Michelle, you have to",7.40620231628418,0.5283905053438502,becoming_michelle
8,"asset than a liability, Michelle, you have to",7.265246868133545,0.5350391180109,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,nothing to,5.548675537109375,0.6524689146244782,becoming_michelle
3,had nothing to,2.4599554538726807,0.781288423389924,becoming_michelle
4,We had nothing to,3.2162482738494873,0.7649841695092618,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,chose to,10.32659912109375,0.22503081923059653,becoming_michelle
3,who chose to,7.966227054595947,0.31506723127677105,becoming_michelle
4,spouses who chose to,6.365132808685303,0.40392637612239923,becoming_michelle
6,senators with spouses who chose to,7.073954105377197,0.2909902239443909,becoming_michelle
8,were other senators with spouses who chose to,6.973572731018066,0.30606127332430333,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,need to,8.330086708068848,0.480823735735612,becoming_michelle
3,didn’t need to,7.161053657531738,0.5016799397417344,becoming_michelle
4,I didn’t need to,7.573309421539307,0.3884881595004117,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,seemed to,6.290616512298584,0.5762102944718208,becoming_michelle
3,grandparents seemed to,6.906792640686035,0.5374929710233118,becoming_michelle
4,his grandparents seemed to,6.4240288734436035,0.5583728569035884,becoming_michelle
6,"the 1940s, his grandparents seemed to",6.164802551269531,0.613140180503251,becoming_michelle
8,"back in the 1940s, his grandparents seemed to",6.301595211029053,0.6025568613549694,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,listen to,10.100570678710938,0.1943656179428217,becoming_michelle
3,didn’t listen to,6.651078224182129,0.0015652716247132048,becoming_michelle
4,I didn’t listen to,6.757260322570801,0.0017391409382980783,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,wanted to,8.028780937194824,0.5145796222495846,becoming_michelle
3,I wanted to,7.261646270751953,0.6119152731844224,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,steamed to,9.708882331848145,0.12701964564621449,becoming_michelle
3,been steamed to,8.487327575683594,0.03791851244022837,becoming_michelle
4,had been steamed to,8.935319900512695,0.05846766943432158,becoming_michelle
6,the carpets had been steamed to,8.314176559448242,0.12652604476170382,becoming_michelle
8,"five hours, the carpets had been steamed to",8.560230255126953,0.08909151966508944,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,amusing to,9.162721633911133,0.3096665619596024,becoming_michelle
3,Most amusing to,4.211778163909912,0.24235080322432623,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,come to,9.636194229125977,0.07155712322855834,becoming_michelle
3,would come to,7.923275947570801,0.13357989334326703,becoming_michelle
4,questions would come to,5.489944934844971,0.028328935437457403,becoming_michelle
6,but these questions would come to,5.894468307495117,0.046051511679252144,becoming_michelle
8,"it then, but these questions would come to",6.291373252868652,0.06541796248711762,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,action to,10.631471633911133,0.1285614837979665,becoming_michelle
3,no action to,9.00661563873291,0.13758077327656792,becoming_michelle
4,with no action to,8.306912422180176,0.25334112581185764,becoming_michelle
6,of crisis with no action to,6.992179870605469,0.28074810320686083,becoming_michelle
8,during times of crisis with no action to,6.496852874755859,0.43579382708412595,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,go to,10.341914176940918,0.09837995350244455,becoming_michelle
3,could go to,8.51193904876709,0.037571792337985244,becoming_michelle
4,they could go to,8.488690376281738,0.02931838177028112,becoming_michelle
6,on where they could go to,8.595772743225098,0.14125795408472186,becoming_michelle
8,educating them on where they could go to,7.059335231781006,0.3628990858051111,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,foreign to,9.531787872314453,0.05303241753426846,becoming_michelle
3,were foreign to,7.107707500457764,0.0019119744465569966,becoming_michelle
4,that were foreign to,6.965445518493652,0.0005901536060264334,becoming_michelle
6,about things that were foreign to,6.219002723693848,0.0003919584851246327,becoming_michelle
8,They talked about things that were foreign to,4.630706310272217,0.00019013827659364324,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,money to,9.776447296142578,0.17237959837075323,becoming_michelle
3,enough money to,7.942864418029785,0.3639996454148786,becoming_michelle
4,raised enough money to,6.813706398010254,0.35329380604889593,becoming_michelle
6,They’d also raised enough money to,6.337340354919434,0.28984018855953764,becoming_michelle
1,"to,",10.341607093811035,0.011373854125849903,becoming_michelle
2,"wanted to,",7.306212902069092,0.01738601329998346,becoming_michelle
3,"ever wanted to,",6.066524982452393,0.005095661706945975,becoming_michelle
4,"we ever wanted to,",6.009199142456055,0.014420121209695935,becoming_michelle
6,"food than we ever wanted to,",6.283769607543945,0.011308055836707354,becoming_michelle
8,"more fast food than we ever wanted to,",6.550837516784668,0.011007004759449046,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,visits to,10.082138061523438,0.048669952935597394,becoming_michelle
3,during visits to,9.193714141845703,0.012225848418893293,becoming_michelle
4,met during visits to,9.585519790649414,0.007981068280059844,becoming_michelle
6,families I met during visits to,8.86550521850586,0.011060970464313868,becoming_michelle
8,and military families I met during visits to,8.502270698547363,0.004771221567352768,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,went to,9.33336353302002,0.12462018644873751,becoming_michelle
3,I went to,7.981722831726074,0.1223936543246964,becoming_michelle
4,and I went to,7.955198764801025,0.16552917073568096,becoming_michelle
6,"morning, Barack and I went to",7.240697860717773,0.09094317894778214,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,system to,9.818031311035156,0.2166179997875588,becoming_michelle
3,cabinet system to,9.305161476135254,0.2108347547982703,becoming_michelle
4,elaborate cabinet system to,9.154928207397461,0.20010868554527406,becoming_michelle
6,built an elaborate cabinet system to,7.8018479347229,0.1693945571241784,becoming_michelle
8,"room, he built an elaborate cabinet system to",7.329742908477783,0.18984499299403979,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,perceived to,8.613155364990234,0.3917596306419,becoming_michelle
3,he perceived to,3.0357742309570312,0.8387147442535934,becoming_michelle
4,them—whom he perceived to,1.8635706901550293,0.9047533110897348,becoming_michelle
6,he called them—whom he perceived to,1.3352028131484985,0.9377294835740031,becoming_michelle
8,"black men—“boo-boos,” he called them—whom he perceived to",1.9508650302886963,0.8928948236261931,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,her to,10.361010551452637,0.21018188078596722,becoming_michelle
3,took her to,7.079984664916992,0.05360359301994322,becoming_michelle
4,we took her to,7.374503135681152,0.0645970372352167,becoming_michelle
6,"months old, we took her to",6.205603122711182,0.04343362245344906,becoming_michelle
8,"almost eighteen months old, we took her to",6.272162914276123,0.04352258336439263,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,seemed to,6.290616512298584,0.5762102944718208,becoming_michelle
3,and seemed to,7.338372230529785,0.5246678574476391,becoming_michelle
4,available and seemed to,7.347937107086182,0.5106813420425169,becoming_michelle
6,AP class available and seemed to,6.968321323394775,0.5436916290927911,becoming_michelle
8,for every AP class available and seemed to,7.049339294433594,0.5487745159771293,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,"This, to",4.92934513092041,0.14546837194575346,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,belonged to,9.174209594726562,0.016131807235069573,becoming_michelle
3,I belonged to,5.701366901397705,0.0009222326916642487,becoming_michelle
4,and I belonged to,5.718377113342285,0.000899566995940404,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,“mommy” to,10.144807815551758,0.18898283920862013,becoming_michelle
3,playing “mommy” to,10.570816040039062,0.15025467093801126,becoming_michelle
4,days playing “mommy” to,10.287299156188965,0.11817713257187279,becoming_michelle
6,passed whole days playing “mommy” to,10.138787269592285,0.06113214832294034,becoming_michelle
8,"girl, I’d passed whole days playing “mommy” to",8.479751586914062,0.021164415309613105,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,eagerness to,9.93223762512207,0.26147511991439387,becoming_michelle
3,his eagerness to,9.662352561950684,0.2570933948154561,becoming_michelle
4,of his eagerness to,9.433316230773926,0.29684384708525613,becoming_michelle
6,an indication of his eagerness to,8.969834327697754,0.30357749547692947,becoming_michelle
8,"eternal optimism, an indication of his eagerness to",8.413732528686523,0.34905882510065567,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,up to,10.544133186340332,0.17302356475556735,becoming_michelle
3,showed up to,9.689004898071289,0.12687723085400648,becoming_michelle
4,I showed up to,7.453583717346191,0.2870220543227333,becoming_michelle
6,sweltering summer I showed up to,6.809764385223389,0.33475658054521773,becoming_michelle
8,on the sweltering summer I showed up to,7.17348051071167,0.26327061890333425,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,wanting to,8.681371688842773,0.4240463103633374,becoming_michelle
3,about wanting to,7.975870132446289,0.5116786865473841,becoming_michelle
4,serious about wanting to,8.213944435119629,0.4750404204824008,becoming_michelle
6,he was serious about wanting to,7.373075485229492,0.5215895519031619,becoming_michelle
8,suggested that he was serious about wanting to,7.950465679168701,0.4486134983089869,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,continuing to,9.606350898742676,0.2352804601105163,becoming_michelle
3,"predictability, continuing to",9.202698707580566,0.2559350570081733,becoming_michelle
4,"varying predictability, continuing to",8.93563461303711,0.23833148849371355,becoming_michelle
6,"life with varying predictability, continuing to",9.126598358154297,0.2562677117821295,becoming_michelle
8,"of my life with varying predictability, continuing to",8.763079643249512,0.364334313897416,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,always to,9.517705917358398,0.33367611170979217,becoming_michelle
3,tried always to,8.21898078918457,0.46604049719462637,becoming_michelle
4,I’d tried always to,7.885172367095947,0.47196851650369354,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,treks to,10.343365669250488,0.16278409872029442,becoming_michelle
3,weekly treks to,10.244278907775879,0.09123325775726698,becoming_michelle
4,his weekly treks to,9.645792007446289,0.0290712283749599,becoming_michelle
6,continued making his weekly treks to,8.719904899597168,0.039189844916108996,becoming_michelle
8,and Barack continued making his weekly treks to,8.368020057678223,0.026409717567730695,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,allowed to,8.874320983886719,0.3262006512086373,becoming_michelle
3,wasn’t allowed to,8.712809562683105,0.3452179871092085,becoming_michelle
4,Rex wasn’t allowed to,7.5132155418396,0.45439024938241346,becoming_michelle
6,"mother’s orders, Rex wasn’t allowed to",7.512430667877197,0.46540024198475294,becoming_michelle
8,"Per my mother’s orders, Rex wasn’t allowed to",6.975710868835449,0.5041865263701766,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,time to,10.19554615020752,0.23096383784286445,becoming_michelle
3,little time to,8.576483726501465,0.36103055549028795,becoming_michelle
4,had little time to,8.11818790435791,0.22095406379230553,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,content to,9.238059997558594,0.13212025922257453,becoming_michelle
3,more content to,8.291849136352539,0.29744312888215063,becoming_michelle
4,was more content to,8.840667724609375,0.34355071693426,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,reported to,9.313579559326172,0.2073900147806853,becoming_michelle
3,she’d reported to,7.9607319831848145,0.1468807114943047,becoming_michelle
4,"Mom,” she’d reported to",7.934321403503418,0.0908228947155294,becoming_michelle
6,"clean there, Mom,” she’d reported to",7.215351581573486,0.0645504381536739,becoming_michelle
8,"“It’s so clean there, Mom,” she’d reported to",7.011164665222168,0.0844187244438217,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,polling to,9.69583511352539,0.21249135109246708,becoming_michelle
3,and polling to,8.72829818725586,0.29815008046716684,becoming_michelle
4,politics and polling to,8.839776992797852,0.2621397684197291,becoming_michelle
6,enough about politics and polling to,8.523063659667969,0.3480340808237088,becoming_michelle
8,we understood enough about politics and polling to,7.481829643249512,0.5030346478743013,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,is to,10.577737808227539,0.21192649377917405,becoming_michelle
3,Which is to,1.3633397817611694,0.05003787752320932,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,coffee to,10.169885635375977,0.2031332804908743,becoming_michelle
3,their coffee to,9.422757148742676,0.23206077932263725,becoming_michelle
4,heels—carrying their coffee to,7.173916816711426,0.09348868188681081,becoming_michelle
6,and clicking heels—carrying their coffee to,6.441290855407715,0.09583183517315774,becoming_michelle
8,and skirts and clicking heels—carrying their coffee to,6.660233020782471,0.09133357175960555,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,myself to,9.506780624389648,0.3326527826284291,becoming_michelle
3,bring myself to,9.556602478027344,0.1861239779391326,becoming_michelle
4,couldn’t bring myself to,8.83775520324707,0.3218498142086901,becoming_michelle
6,I also couldn’t bring myself to,7.976707458496094,0.33119298158271704,becoming_michelle
8,"another, but I also couldn’t bring myself to",8.025129318237305,0.31772360412287526,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,were to,8.152725219726562,0.4726297362940386,becoming_michelle
3,discontents were to,7.513059139251709,0.49405537548591383,becoming_michelle
4,and discontents were to,5.766629219055176,0.5796935010293964,becoming_michelle
6,her doubts and discontents were to,5.554145336151123,0.5620356643012201,becoming_michelle
8,announced whatever her doubts and discontents were to,7.723081588745117,0.3545381834555883,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,continuing to,9.606350898742676,0.2352804601105163,becoming_michelle
3,was continuing to,9.427536964416504,0.24689224793110043,becoming_michelle
4,reputation was continuing to,7.852829456329346,0.21264490524481516,becoming_michelle
6,"firm, his reputation was continuing to",6.0787224769592285,0.17199531288497383,becoming_michelle
8,"Inside the firm, his reputation was continuing to",5.637624263763428,0.1140141029645747,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,used to,10.338134765625,0.2319347711309092,becoming_michelle
3,was used to,9.87428092956543,0.15705955543671735,becoming_michelle
4,He was used to,9.519412994384766,0.04818931905901991,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,used to,10.338134765625,0.2319347711309092,becoming_michelle
3,was used to,9.87428092956543,0.15705955543671735,becoming_michelle
4,I was used to,8.289752960205078,0.0064960599556798115,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,hard to,9.254465103149414,0.3444346055621281,becoming_michelle
3,It’s hard to,5.6023125648498535,0.5234920156635781,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,talk to,8.899880409240723,0.008553328974812757,becoming_michelle
3,guys talk to,8.517860412597656,0.0011822194792330265,becoming_michelle
4,you guys talk to,6.929226875305176,0.0012533674562291708,becoming_michelle
6,“Why didn’t you guys talk to,5.6185712814331055,0.000557580977329053,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,had to,8.512750625610352,0.43977180296496954,becoming_michelle
3,it had to,7.7644453048706055,0.4887883633200545,becoming_michelle
4,why it had to,3.5663301944732666,0.791640327861387,becoming_michelle
6,good reason why it had to,2.9946515560150146,0.8377450333045999,becoming_michelle
8,was no good reason why it had to,3.0189197063446045,0.8285896053630495,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
2,drawn to,9.778217315673828,0.06703169537649956,becoming_michelle
3,were drawn to,8.382697105407715,0.05432063977787038,becoming_michelle
4,People were drawn to,6.844970226287842,0.029204616213974077,becoming_michelle
1,to,11.301959037780762,0.04688399058068171,becoming_michelle
